[2026-04-05 18:30:25] [INFO] [cli] Starting evaluation for qwen_rag
[2026-04-05 18:30:27] [INFO] [sentence_transformers.SentenceTransformer] Load pretrained SentenceTransformer: sentence-transformers/all-mpnet-base-v2
[2026-04-05 18:30:27] [INFO] [httpx] HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-mpnet-base-v2/e8c3b32edf5434bc2275fc9bab85f82640a19130/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
[2026-04-05 18:30:27] [INFO] [httpx] HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-mpnet-base-v2 "HTTP/1.1 200 OK"
[2026-04-05 18:30:28] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:30:38] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:31:13] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:31:13] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:31:13] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:31:15] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:31:17] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:31:30] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:31:38] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:31:49] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:19] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:22] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:29] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:30] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:30] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:31] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:33] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:34] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:37] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:39] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:46] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:49] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:51] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:51] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:52] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:53] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:54] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:55] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:58] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:32:59] [INFO] [httpx] HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
[2026-04-05 18:33:01] [INFO] [cli] Evaluation completed for qwen_rag. Outputs saved to /home/sm11926/Downloads/ev_data_LLM_comparsions/outputs/evaluation/qwen_rag/5e89de1d6dc8f5b0
[2026-04-05 18:33:01] [INFO] [cli] Log file: /home/sm11926/Downloads/ev_data_LLM_comparsions/outputs/logs/evaluate_qwen_rag_20260405_223025.log
